city,companyFullName,companyId,createTime,positionId,positionName,salary,positiondesc,workyear
北京,北京字节跳动科技有限公司,62,2018-06-03,4049867,数据挖掘算法工程师-反作弊方向,25k-50k,"['\n                职位职责：\n', '1、负责风控策略及模型的研究与探索；\n', '2、运用各类分析方法对业务、日志数据进行分析与抽象，制定有效的的识别策略和算法；\n', '3、建立完善的异常指标监控体系，快速发现及定位疑似作弊问题； \n', '4、完成各类策略实现，包括下单环节服务化拦截策略与下单完成后数据挖掘策略，并持续完善与优化；\n', '\n', '职位要求：\n', '1、熟练使用至少一门编程语言；\n', '2、熟悉机器学习、数据挖掘、数据分析、分布式计算至少某一方面，有一定的理论研究和实践经验 ；\n', '3、对数据敏感，熟悉常用数据挖掘算法，并有一定实践经验；\n', '4、有反作弊策略相关经验、用户行为分析、社群关系挖掘经验者尤佳。\n            ']",3-5年
北京,北京阳光第一车网科技有限公司,3024,2018-06-11,3979699,数据挖掘工程师,18k-30k,"['岗位职责：', '1、基于海量业务数据，制定多维度获取相关数据的策略；', '2、通过对数据和业务的挖掘，持续给出优化、升级方案', '任职要求：', '1、统计学、应用数学、计算机等相关专业本科及以上学历，1年以上数据算法相关工作经验；', '2、熟悉聚类、决策树、回归、朴素贝叶斯算法等算法，有实际的算法开发经验和建模经验优先；', '3、精通至少一门编程语言，例如python/R/JAVA等；', '4、逻辑思维能力较强，能独立思考和分析问题，善于将业务问题转化为数据挖掘模型；', '5、对数据分析有强烈兴趣，有较强的学习能力，责任心强。']",3-5年
上海,上海宏路数据技术股份有限公司,24102,今天 09:56,1890132,数据挖掘,15k-30k,"['岗位职责：\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', '1.负责基于Hadoop（CDH、HDP）平台架构的规划、设计和搭建；', '2.独立或者带领团队完成各种面向业务目标的数据分析模型定义和应用开发；', '3.针对海量的数据开发具有数据收集、统计、分析和挖掘能力的创新型产品；', '4.基于MapReduce、Spark、Flume等的大数据开发；', '5.学习和研究大数据技术最新动向以满足产品、项目的需求。', '\xa0', '要求：', '1.计算机相关专业本科及以上；', '2.软件基础理论知识扎实，具有良好的数据结构、算法功底；', '3.精通Hadoop等分布式开发，如：MapReduce、Spark，具有扎实的Java／Scala等开发语言功底；', '4.熟悉Hadoop相关各种开源项目，如：Flume、Hive、Hbase等，并有实际应用者优先；', '5.熟悉Solr／Lucene开发，熟悉NoSQL数据库者优先；', '6.对新技术敏感，有一定独立分析，技术研究能力；', '7.熟练使用Linux环境下开发者优先；熟悉至少一种版本控制工具，如：Git、SVN、Mercurial；', '8.有个人开源项目或参与开源项目者优先；', '9.有代码洁癖和自发组织Code Review的开发者优先。']",不限
北京,北京陌陌科技有限公司,129,2018-06-04,449812,数据挖掘工程师,20k-40k,"['工作职责：', '1、基于大规模用户数据，运用机器学习/数据挖掘的理论和方法，建立和优化通用或特定领域内的用户自然属性、兴趣模型、状态模型；', '2、基于用户模型和内容模型，实现个性化推荐、精准广告等研发与应用，提高陌陌产品用户体验和广告投放效果；', '3、建立策略效果评估机制和监控体系，持续对策略/框架做出合理地调整或改进；', '4、从系统应用的角度，利用数据挖掘/数理统计的理论和方法解决实际问题。', '职位要求：', '1、计算机、应用数学、模式识别或相关专业本科及以上学历（硕士或博士优先）；', '2、扎实的机器学习/推荐算法/数据挖掘理论和技术基础，有2年以上的实际工作经验；', '3、熟练掌握至少一种编程语言，C++、Java、Python、Scala；', '4、熟悉Linux开发环境；', '5、有用户画像、推荐系统、精准广告等方面的实际工作经验优先；', '6、熟悉Hadoop生态系统 / Spark / Hive / Hbase / Redis / Storm等使用经验者优先；', '7、具有良好的学习能力、时间和流程意识、沟通协作能力。']",1-3年
上海,德佑房地产经纪有限公司,35713,2018-06-03,1747326,数据挖掘工程师,15k-25k,"['岗位职责：', ' 1、负责公司相关数据模型产品的模型设计以及开发等工作；', ' 2、为公司业务提供模型算法和数据分析支持并不断完善模型算法及优化；', ' 3、梳理公司数据需求，进行BI/DW系统规划及开发跟进，为业务方提供指导，提升数据使用效率；', ' ', ' ', '岗位要求：', '1、本科及以上学历；计算机、经济、金融和数学等相关专业；', '2、对于模型设计、数据转化、因子生成、特征提取、模型搭建、模型调优和模型验证等一整套建模流程熟悉；', '3、熟练运用R、Python等语言；\xa0对数据库有一定了解者优先；', '4、熟悉常见的分类、聚类、推荐等机器学习算法及原理，和它们的使用场景；', ' 5、有海量数据处理工作经验，大数据挖掘、分析、建模经验者优先；', ' 6、聪明和自我学习。对数据敏感，擅于发现关键问题；', '7、优秀的沟通和表达能力，清楚的表达个人想法、理解他人观点，具备团队合作意识和推动协作达成的能力；', '8、具有良好的商业敏感度和优秀的数据分析技能，采用实用的分析方法以解决商业问题。']",3-5年
北京,奇虎360科技有限公司,436,2018-05-18,4137850,数据挖掘工程师,20k-40k,"['岗位职责： ', '大规模日志分析、挖掘和建模', '为业务推广、产品策略的改进提供数据分析支持', '用户画像、用户兴趣建模', '任职要求： ', '精通各项数据挖掘技术以及相关机器学习技术(例如：SVM、贝叶斯分类器、聚类、分类)，并能针对不同的业务需求使用不同的算法实现大数据的挖掘工作；', '熟悉Linux/UNIX系统, 熟悉Linux/UNIX平台的C/C++/PHP/Golang/Python 等一种或多种编程；', '分布式计算平台的使用（例如Hadoop、Storm等）或大数据处理平台工具的使用与开发；', '善于分析业务，能将复杂的业务需求转化为数学模型，对大数据有热情；', '有以下经验者优先考虑： ', '1. 熟悉Hadoop、HIVE、HBase等开源框架，熟悉数据可视化者优先；', '2. 具有海量数据挖掘相关项目经验优先考虑。']",不限
武汉,武汉魅瞳科技有限公司,265439,2018-06-11,3864928,AI 数据挖掘工程师,8k-16k,"['基本要求：', '1、对人工智能技术和应用有强烈的兴趣，对AI的行业发展和现状有自己独到的认知；', '2、有强烈的事业心，自我驱动型；', '3、充满事业正能量；', '岗位职责:', '1、参与产品及业务需求评审，深入分析通信数据、金融数据、互联网数据，基于大数据基础平台（如storm/Spark/Hadoop）或并行计算环境，应用统计学、机器学习、数据挖掘等技术建立模型，快速实现对于数据分析、挖掘的需求；', ' 2、能够从业务和产品的角度出发，利用数据来发现产品、系统或是业务的瓶颈，并提出优化的方案；', ' 3、跟踪研究数据挖掘的新技术、新算法、新实践，包括但不限于风控模型、用户画像、商家画像建模、文本分析和商业预测等。', '任职资格：', '1、计算机，数学，统计学等相关专业本科以上学历；', ' 2、5年以上相关工作经验，有统计建模、机器学习（聚类、分类、回归等）或数据挖掘应用的项目或研究经验；', ' 3、熟悉Perl/Shell/Ruby等脚本语言，具备C/C++、Java、Go等编程能力，熟悉数据库，对常用数据结构和算法有较为深刻的理解；', ' 4、熟练使用R、Python、Weka、Julia、Mahout、GraphX、MLlib、Scala，以及机器学习开源框架TensorFlow，Caffe，Mxnet者优先。', '薪酬福利待遇：工资+绩效奖金+相关福利', '1、 入职即为员工购买五险一金。', '2、 每年评选优秀员工以及最大贡献奖，除发放奖金外，还将根据奖项调整工资；', '3、 公司提供带薪年假，国家规定的各种节假日；', '4、 不定期的团建活动；加班宵夜；', '5、 每年至少一次调薪机会。', '更广阔的平台，更有活力的团队，更大的施展空间，最大化的实现你的自身价值。来吧！如果你对人工智能、互联网、高科技充满兴趣，如果你追求极致、简单可靠，那么，欢迎加入我们！']",3-5年
北京,北京字节跳动科技有限公司,62,2018-06-03,4603682,数据挖掘工程师-用户产品方向,20k-35k,"['\n                职位职责：\n', '1、负责头条用户产品相关业务的数据挖掘与分析； \n', '2、建立用户产品数据分析模型，提供核心算法和基础特征，为推荐系统的搭建提供支持。\n', '\n', '职位要求：\n', '1、具备强悍的编码能力，扎实的算法和数据结构知识； \n', '2、熟悉Python、Go、C++/Java中的一种，hadoop相关开源组件如：hive/spark/storm等； \n', '3、具备优秀的分析问题和解决问题的能力； \n', '4、熟悉常见的开源组件，有大数据处理相关经验； \n', '5、数据挖掘、机器学习相关背景的优先。\n            ']",1-3年
北京,北京小米科技有限责任公司,520,2018-06-11,4560877,数据挖掘工程师,25k-50k,"['工作职责：', '1负责小米快应用数据提取的核心技术研发工作，支持海量数据和请求，实现在相关产品中的精准推荐;', '2设计策略、改进算法，减少延迟，提升吞吐量，提升抓取效果；', '3建设数据流程系统，分析系统瓶颈并推动不断迭代。', '任职要求：', '1有丰富网页搜索的页面内容提取经验，搜索领域下的滤重（simhash/minhash）、聚类、反垃圾、页面分析、标签、分类器（贝叶斯/Bayes/LR/SVM）、数据挖掘等工作;', '2有大规模爬虫经验以及相应的大规模数据存储经验优先；', '3有链接分析（pagerank、trustrank）、特征提取（页面质量、权威度、topic、线性/非线性回归、LDA）等能力优先；', '4有数据抓取系统或分布式系统开发经验优先；', '5 3年以上工作经验，具备扎实的计算机基础，对数据结构和算法设计有充分理解；', '6热爱互联网，对互联网产品和技术有浓厚的兴趣，热衷于追求技术极致与创新。', '7具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力。']",3-5年
上海,视若飞信息科技（上海）有限公司,1141,2018-06-11,4627824,数据挖掘工程师/算法工程师,20k-27k,"['岗位职责：', '1、基于海量用户数据，使用先进的统计建模、数据挖掘、机器学习、深度学习等方法建立数据模型，构建数据统计、用户画像、个性化推荐等分析模型和算法；', '2、数据挖掘相关工具的开发', '3、协助构建大数据计算平台基础设施', '4、参与构建用户标签管理系统', '5、持续跟踪人工智能领域的发展，持续提升数据挖掘的工具和算法', '6、配合业务部门输出高质量数据统计报表', '\xa0', '任职要求：', '1、本科及以上学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；', '2、三年以上相关项目经验；', '3、对机器学习、概率统计、最优化等算法原理及其在互联网行业的应用，有深入的理解和浓厚的兴趣；', '4、有用户画像、推荐系统、精准营销、精准广告、信息检索等方面的实际工作经验；', '5、有大规模分布式计算平台的使用和并行算法的开发经验；', '6、熟练掌握至少两种编程语言，Shell、Java、Scala、C++、R、Python；', '7、熟悉Linux工作环境。', '8、具有创新意识，对人工智能行业应用有较深刻的认识和理解']",3-5年
杭州,杭州橙鹰数据技术有限公司,165939,2018-06-11,3261422,高级数据挖掘工程师,20k-35k,"['1.根据客户调研、个案分析，挖掘业务需求并清楚的梳理数据情况，通过智能模型的建设更高效的解决用户问题，并不断推进模型、算法升级；', '2.熟悉并梳理海量、多元/源数据，结合业务最大化挖掘数据价值，并应用于实战；', '3.根据算法及数据业务的发展需求，研究前沿技术，推进相关数据技术、产品的发展', '1. 统计学、计算机科学、数学、数据挖掘等相关专业，扎实的统计学、数据挖掘、机器学习理论基础；', '2. 具有数据建模成功实践经验，扎实的编程基础，熟悉R语言优先；\xa0', '3. 熟练掌握Hive\\SQL，拥有海量数据处理经验者优先，熟悉Hadoop优先；\xa0', '4. 熟悉互联网安全或公共安全，对数据及风险有敏感度，能够开发创新而实际的分析方法以解决复杂的问题；\xa0', '5. 善于沟通，为人正直，正能量，乐于面对挑战，具备钻研精神']",3-5年
北京,车好多旧机动车经纪(北京)有限公司,107423,2018-06-07,4418807,数据挖掘工程师/专家,20k-40k,"['岗位职责：\xa0 \xa0\xa0', '1.负责车源定价，售卖概率、售卖周期等建模画像工作 \xa0 \xa0', '2.负责用户意愿、偏好等建模画像工作 \xa0 \xa0', '任职资格： \xa0 \xa0', '1\xa0计算机相关专业； \xa0 \xa0', '2\xa0机器学习/数据挖掘理论和技术基础； \xa0 \xa0', '3\xa0编程基础，精通至少一门编程语言; \xa0 \xa0', '4\xa0良好的逻辑思维能力，能够从海量数据中发现有价值的规律 \xa0 \xa0', '5\xa0诚恳、踏实，对技术和工作充满热情； \xa0 \xa0', '6\xa0具备良好的沟通能力和团队合作精神。 \xa0 \xa0']",3-5年
北京,北京瓴岳信息技术有限公司,110502,今天 10:34,4553250,数据挖掘,15k-30k,"['我们期望：', '\xa01. 985院校计算机相关专业本科以上学历；', '\xa02. 熟悉Java/Python等编程语言，对数据结构和算法设计有较为深刻的理解；', '\xa03. 良好的逻辑思维能力，能够从海量数据中发现有价值的规律；', '\xa04. 优秀的分析和解决问题的能力，对挑战性问题充满激情；', '\xa05. 良好的团队合作精神，较强的沟通能力和学习能力；', '\xa06. 有数据挖掘、机器学习、推荐系统相关经验优先；', '\xa07. 有互联网金融工作经验优先。', '\xa0', '\xa0工作内容：', '\xa01. 风控数据平台建设，包括数据交互、特征提取、数据挖掘、用户画像等；', '\xa02. 风控模型的开发与优化；', '\xa03. 风控数据和模型监控系统建设。']",1-3年
上海,京东商城,35422,今天 10:52,3707166,数据挖掘工程师,25k-35k,"['岗位职责：', '1.\xa0支持京东国际化项目运营数据分析、模型开发，亿级用户画像及推荐', '2.\xa0通过海量数据发掘深入理解APP、PC用户，为产品策略及战略发展提供数据支撑', '3.\xa0分析研究数据与业务的关联，设计开发可扩展的算法模型，挖掘用户属性、行为特征进行应用创新', '\xa0', '职位要求：', '1.计算机及相关专业本科以上学历，具有良好的数学、数据挖掘、深度学习等计算机相关知识', '2.互联网大数据计算领域2年以上经验', '3.熟悉Hadoop/Spark/TensorFlow', '4.熟悉推荐系统，有画像相关经验优先', '5.对技术、大数据充满热情，有团队合作精神']",1-3年
北京,北京奇安信科技有限公司,148909,2018-05-29,4647039,数据挖掘工程师,15k-25k,"['岗位职责：', '负责研究数据分析、数据挖掘技术，形成适合实验室工作目标的方法和工具；', '负责对流量类数据进行脚本化分类统计分析，以及模型构建；', '负责对相关大数据进行分析、统计及挖掘工作；', '根据功能需求和设计方案进行开发，完成代码编写和调试工作。', '\xa0', '岗位要求：', '本科以上学历，扎实的统计学、数据挖掘、机器学习理论基础，能够利用开源模型解决实际需求；', '熟悉常用的数据挖掘算法（如分类、聚类、回归、神经网络等）及其原理，有实际建模经验；', '精通Python编程语言，具有较强的算法和数据结构功底；', '具有良好的沟通能力和团队精神，较强学习能力，能承担一定工作压力。', '2年以上相关工作经验，有网络安全行业数据挖掘经验者优先。']",3-5年
北京,第四范式（北京）技术有限公司,291381,2018-06-06,4685307,数据挖掘,25k-50k,"['【岗位描述】：', '1. \xa0 \xa0 \xa0 针对目标业务需求，通过市场数据调研, \xa0对相关数据进行抽取、清洗、校验、分析处理，将需求转化为可执行的业务方案、产品。', '2. \xa0 \xa0 \xa0使用机器学习方法，针对海量数据进行数据挖掘、建模，设计实验方案，沟通验证实验效果，优化机器学习模型。', '3. \xa0 \xa0 \xa0将验证后的实验方案应用到大数据环境中，解决实际问题、为公司和客户创造更大的价值。', '\xa0', '【任职要求】', '1. \xa0 \xa0 \xa0计算机相关专业本科及以上学历，熟悉linux基本操作', '2. \xa0 \xa0 \xa0熟悉Python, Java，Shell, Scala 等常用编程语言中至少一种，有良好的代码习惯', '3. \xa0 \xa0 \xa0熟悉Hadoop、Spark、Hive 等大数据处理技术', '4. \xa0 \xa0 \xa0熟悉常用的数据结构和算法，熟悉常用机器学习算法', '5. \xa0 \xa0 \xa0思维敏捷，良好的逻辑分析能力、良好的沟通及组织能力', '6. \xa0 \xa0 \xa0有爬虫／知识图谱经验优先']",3-5年
北京,巧达科技（北京）有限公司,27129,今天 10:36,4398066,数据挖掘,20k-35k,"['岗位职责：', '1.\xa0\xa0\xa0 通过利用数据挖掘分类、聚类、预测等算法，结合海量自然人标签数据与业务数据，解决各种实际业务问题', '2.\xa0\xa0\xa0 应用场景包含推荐，预测，社区划分，金融反欺诈等', '任职要求：', '1.\xa0\xa0\xa0 具备数学、计算机科学或相关专业领域，研究生及以上学历', '2.\xa0\xa0\xa0 对机器学习分类、聚类、预测等常用算法有深入的理解和应用经验', '3.\xa0\xa0\xa0 有两年及以上数据挖掘经验，有很强的数据敏感度，对数据处理特征工程有深入的理解和积累，有模型设计和优化的经验', '4.\xa0\xa0\xa0 熟练Java 以及面向对象编程技术', '5.\xa0\xa0\xa0 熟悉Linux/Unix 环境开发经验，会使用 Shell/Python等脚本语言', '6.\xa0\xa0\xa0 熟悉分布式系统架构、设计和优化技术']",3-5年
杭州,杭州魔蝎数据科技有限公司,139350,昨天 15:09,2268858,数据挖掘,15k-30k,"['岗位职责：', '1. 对海量数据清洗、分析、挖掘、建模，参与模型的维护、部署、评估工作，并形成相应的模型产品；', '2. 深入研究公司数据源，整理和发掘数据价值，形成数据产品并推动落地；', '3. 深入了解互联网金融信贷业务模式、分析客户的基本属性及行为数据，进行精细化客户分群、客户画像，撰写深入的客户分析报告，建立与产品、客群、业务环节相适应的细分模型。', '岗位要求：', '1. 本科以上学历，统计学，数学，计算机等相关专业，较好工程能力优先考虑', '2. 1-3年以上数据分析/模型开发经验，具有较强的数据整合，数据分析/挖掘，和解决业务问题的能力', '3. 熟练使用SQL，Python进行数据分析和模型开发', '4. 精通多种机器学习算法，并具备良好的模型调优能力', '5. 能够整体搭建数据架构，构建高质量的特征，建立完善的特征体系', '6.有大型互联网金融公司从业经验']",1-3年
