,house_室,house_厅,house_厨,house_卫,architecture_acreage_,within_acreage_,floor_层,building_age_,unit_price,bargain_day_num_,adjust_price,take_look,attention,view_count_,Building_head_东,Building_head_东 东南,Building_head_东 东南 北,Building_head_东 北,Building_head_东 北 东北,Building_head_东 南,Building_head_东 南 北,Building_head_东 西,Building_head_东 西 北,Building_head_东北,Building_head_东南,Building_head_东南 北,Building_head_东南 南,Building_head_北,Building_head_南,Building_head_南 北,Building_head_南 西,Building_head_南 西北 北,Building_head_南 西南,Building_head_暂无数据,Building_head_西,Building_head_西 西北,Building_head_西北,Building_head_西南,Building_head_西南 东北,Building_head_西南 西,decorate_situation_其他,decorate_situation_毛坯,decorate_situation_简装,decorate_situation_精装,period_int_40年,period_int_50年,period_int_70年,floor_楼_中楼层,floor_楼_低楼层,floor_楼_地下室,floor_楼_底楼层,floor_楼_高楼层,Family_structure_Loft,Family_structure_复式,Family_structure_平层,Family_structure_暂无数据,building_types_塔楼,building_types_暂无数据,building_types_板楼,building_structure_未知结构,building_structure_砖混结构,building_structure_钢混结构,building_structure_钢结构,Equipped_elevator_无,Equipped_elevator_暂无数据,Equipped_elevator_有,house_age_暂无数据,house_age_满两年,house_age_满五年,Trading_ownership_商品房,Trading_ownership_房改房,usage_house_别墅,usage_house_商住两用,usage_house_普通住宅,usage_house_车库,houseing_belog_共有,houseing_belog_暂无数据,houseing_belog_非共有
61,2.0,1.0,1.0,1.0,0.24584372402327515,0.22211831532280407,5.0,0.9890927119484383,0.3168821455283684,0.1312766081530297,1,0,0.018619084561675717,0.1312766081530297,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
62,2.0,1.0,1.0,1.0,0.24584372402327515,0.24584372402327515,9.0,0.9881011403073872,0.2634362645581793,0.12731089986586575,1,0,0.016291698991466253,0.12731089986586575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
63,2.0,1.0,0.0,1.0,0.16974923801607092,0.13535605430867276,1.0,0.9940505701536936,0.5058019019125976,0.11570537120195952,1,0,0.062063615205585725,0.11570537120195952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
64,1.0,0.0,1.0,1.0,0.07633693543917981,0.06670822942643391,4.0,0.991571641051066,0.3345122342130569,0.17769872280865456,1,0,0.1078355314197052,0.17769872280865456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
65,2.0,1.0,1.0,1.0,0.2251316154059296,0.19087697423108893,1.0,0.991571641051066,0.4520568436798803,0.062284947804280635,0,0,0.003878975950349108,0.062284947804280635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
66,3.0,2.0,1.0,1.0,0.2654128567470213,0.2654128567470213,8.0,0.991571641051066,0.45316807351212735,0.13460080480550535,1,0,0.05120248254460822,0.13460080480550535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
67,2.0,1.0,1.0,1.0,0.14848295926849542,0.13393599334995843,9.0,0.991571641051066,0.39629233892509885,0.057152854726774366,0,0,0.04034134988363072,0.057152854726774366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
68,2.0,1.0,1.0,1.0,0.18356885563868106,0.18356885563868106,8.0,0.9905800694100149,0.2883000320547067,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
69,1.0,1.0,1.0,1.0,0.10498060404544193,0.10498060404544193,9.0,0.9900842835894893,0.22914841329201838,0.022977780369743978,0,0,0.0069821567106283944,0.022977780369743978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
70,2.0,1.0,1.0,1.0,0.2739678581324466,0.24903020227209752,8.0,0.9905800694100149,0.32149802329308685,0.08473785501837056,0,0,0.004654771140418929,0.08473785501837056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
71,2.0,1.0,1.0,1.0,0.20435023552230533,0.20435023552230533,9.0,0.9905800694100149,0.28071375146917404,0.10421648101708754,0,0,0.022498060512024826,0.10421648101708754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
72,2.0,2.0,1.0,1.0,0.23552230534774174,0.23552230534774174,1.0,0.993554784333168,0.3818356662036542,0.15559573103166735,1,0,0.02948021722265322,0.15559573103166735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
73,2.0,1.0,1.0,1.0,0.2584164588528678,0.2584164588528678,1.0,0.991571641051066,0.10797093706592585,0.06310141715752027,1,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
74,2.0,1.0,1.0,1.0,0.21820448877805484,0.21820448877805484,1.0,0.993554784333168,0.34429960465861736,0.09231935615559574,1,0,0.04344453064391001,0.09231935615559574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
75,2.0,2.0,1.0,1.0,0.27130091438071485,0.21609171515655304,1.0,0.9950421417947447,0.3546639598247676,0.07114947221088237,0,0,0.02094647013188518,0.07114947221088237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
76,2.0,1.0,1.0,1.0,0.1904959822665558,0.1904959822665558,8.0,0.9955379276152702,0.29140933860455176,0.02962617367469528,1,0,0.01008533747090768,0.02962617367469528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
77,1.0,0.0,0.0,0.0,0.04156275976724854,0.04156275976724854,1.0,0.991571641051066,0.26712255582861416,0.06310141715752027,0,0,0.0,0.06310141715752027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
78,3.0,2.0,1.0,2.0,0.44967442504848987,0.38095732889997225,1.0,0.9930589985126426,0.4905118068169676,0.027643319531113313,1,0,0.0069821567106283944,0.027643319531113313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
79,3.0,2.0,1.0,2.0,0.396127736215018,0.3429620393460792,9.0,0.9910758552305404,0.3830430601559996,0.0052487315565405025,0,0,0.0015515903801396431,0.0052487315565405025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
80,3.0,2.0,1.0,3.0,0.5081047381546134,0.4274037129398725,1.0,0.9920674268715914,0.3896676995405492,0.0014579809879279174,1,0,0.0,0.0014579809879279174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
81,2.0,2.0,1.0,1.0,0.20331116652812412,0.20331116652812412,4.0,0.9890927119484383,0.2912490650710546,0.10479967341225871,1,0,0.08145849495733126,0.10479967341225871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
82,3.0,2.0,1.0,1.0,0.28307702964810194,0.28307702964810194,8.0,0.9796727813584531,0.2850090821668982,0.08071382749168951,1,0,0.0069821567106283944,0.08071382749168951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
83,1.0,1.0,1.0,1.0,0.14449986145746743,0.14449986145746743,4.0,0.991571641051066,0.29965808312853937,0.16230244357613577,1,0,0.10938712179984485,0.16230244357613577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
84,3.0,1.0,1.0,1.0,0.2874757550568024,0.2874757550568024,8.0,0.9955379276152702,0.29480713751469173,0.10287513850819385,1,0,0.007757951900698216,0.10287513850819385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
85,3.0,1.0,1.0,1.0,0.31137434192297037,0.28134524799113325,5.0,0.9905800694100149,0.5348434661822844,0.042981279524115006,1,0,0.005430566330488751,0.042981279524115006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
86,2.0,2.0,1.0,1.0,0.23205874203380436,0.23205874203380436,9.0,0.9910758552305404,0.41751255476012394,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
87,2.0,1.0,1.0,1.0,0.2250969797727902,0.2250969797727902,9.0,0.991571641051066,0.22360294903301633,0.09290254855076689,1,0,0.0069821567106283944,0.09290254855076689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
88,2.0,1.0,1.0,1.0,0.2140135771681906,0.19451371571072315,8.0,0.9940505701536936,0.3977241158243402,0.02122820318423048,1,0,0.005430566330488751,0.02122820318423048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
89,2.0,1.0,1.0,1.0,0.17366306456082015,0.17366306456082015,4.0,0.991571641051066,0.2514691740570574,0.12019595264477752,1,0,0.11093871217998448,0.12019595264477752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
90,2.0,1.0,1.0,1.0,0.26814907176503183,0.1871016902188972,1.0,0.9975210708973723,0.4278448552195747,0.0023910888202017845,1,0,0.0062063615205585725,0.0023910888202017845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
91,2.0,1.0,1.0,1.0,0.24695206428373506,0.22980742587974504,6.0,0.9905800694100149,0.298226306229298,0.011488890184871989,1,0,0.0069821567106283944,0.011488890184871989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
92,3.0,2.0,1.0,1.0,0.3472914934885009,0.3472914934885009,1.0,0.9955379276152702,0.20034191687146063,0.015512917711553042,0,0,0.0007757951900698216,0.015512917711553042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
93,3.0,1.0,1.0,1.0,0.17594901634801882,0.15897755610972567,9.0,0.9910758552305404,0.3891227695266588,0.13162652359013238,1,0,0.11559348332040341,0.13162652359013238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
94,1.0,0.0,0.0,0.0,0.04156275976724854,0.04156275976724854,1.0,0.991571641051066,0.25822203226840473,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
95,3.0,1.0,1.0,1.0,0.2666943751731781,0.2666943751731781,8.0,0.9846306395637084,0.2192541938241265,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
96,1.0,1.0,1.0,1.0,0.1656622333056248,0.1656622333056248,7.0,0.9945463559742191,0.28148306442996046,0.08193853152154897,1,0,0.003878975950349108,0.08193853152154897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
97,1.0,1.0,1.0,1.0,0.1103144915489055,0.1103144915489055,1.0,0.9900842835894893,0.8588203867934608,0.09191112147897591,1,0,0.0023273855702094647,0.09191112147897591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
98,2.0,1.0,1.0,1.0,0.128151842615683,0.128151842615683,7.0,0.9955379276152702,0.33065498450689174,0.06310141715752027,1,0,0.0007757951900698216,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
99,1.0,1.0,1.0,1.0,0.15717650318647824,0.1341091715156553,9.0,0.9910758552305404,0.27666417352281225,0.047180264769347405,1,0,0.016291698991466253,0.047180264769347405,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
100,3.0,2.0,1.0,2.0,0.35640066500415624,0.2808257134940426,1.0,0.9985126425384234,0.0996901378352388,0.03551641686592407,1,0,0.011636927851047323,0.03551641686592407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
101,1.0,0.0,1.0,1.0,0.06927126627874756,0.06927126627874756,9.0,0.9905800694100149,0.2297253980126082,0.12322855309966758,1,0,0.04189294026377036,0.12322855309966758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
102,2.0,1.0,1.0,1.0,0.10383762815184261,0.10383762815184261,1.0,0.9930589985126426,0.545303985468533,0.026710211698839446,0,0,0.0969743987587277,0.026710211698839446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
103,2.0,1.0,1.0,1.0,0.20538930451648654,0.16417290108063173,8.0,0.9885969261279127,0.2162303664921466,0.010147547675978304,0,0,0.007757951900698216,0.010147547675978304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
104,3.0,2.0,1.0,2.0,0.3853906899418121,0.3520019395954558,7.0,0.991571641051066,0.17284966342557967,0.08357147022802823,1,0,0.018619084561675717,0.08357147022802823,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
105,3.0,2.0,1.0,1.0,0.31296758104738154,0.27407176503186476,6.0,0.9930589985126426,0.26015599957260394,0.053012188721059075,1,0,0.003878975950349108,0.053012188721059075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
106,2.0,1.0,1.0,1.0,0.2686686062621224,0.20549321141590465,1.0,0.9945463559742191,0.7851586707981622,0.04962967282906631,1,0,0.02017067494181536,0.04962967282906631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
107,1.0,1.0,1.0,1.0,0.1708229426433915,0.15586034912718202,8.0,0.9890927119484383,0.3682978950742601,0.057444450924359944,0,0,0.02482544608223429,0.057444450924359944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
108,2.0,1.0,1.0,1.0,0.1939595455804932,0.19219312829038512,1.0,0.9895884977689638,0.3396303023827332,0.006415116346882837,1,0,0.0031031807602792862,0.006415116346882837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
109,2.0,1.0,1.0,1.0,0.21266278747575504,0.21266278747575504,7.0,0.991571641051066,0.2436371407201624,0.005656966233160319,0,0,0.0031031807602792862,0.005656966233160319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
110,1.0,1.0,1.0,1.0,0.06556525353283457,0.05922693266832918,8.0,0.991571641051066,0.27093706592584677,0.037032717093369104,0,0,0.03413498836307215,0.037032717093369104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
111,2.0,1.0,1.0,1.0,0.19226239955666388,0.19226239955666388,8.0,0.9856222112047596,0.3753499305481355,0.05662798157112031,1,0,0.021722265321955005,0.05662798157112031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
112,2.0,2.0,1.0,1.0,0.28595178719867,0.242033804377944,1.0,0.9940505701536936,0.20448765893792073,0.12089578351898292,1,0,0.03335919317300233,0.12089578351898292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
113,2.0,2.0,1.0,1.0,0.27881684677195895,0.27881684677195895,1.0,0.992563212692117,0.47783951276845815,0.06310141715752027,1,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
114,2.0,1.0,1.0,1.0,0.1367761152673871,0.1187655860349127,6.0,0.991571641051066,0.16504968479538412,0.06858342567212923,0,0,0.07525213343677269,0.06858342567212923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
115,3.0,1.0,1.0,1.0,0.14512330285397615,0.14512330285397615,7.0,0.991571641051066,0.2932685115931189,0.09785968390972181,1,0,0.27928626842513576,0.09785968390972181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
116,2.0,1.0,1.0,1.0,0.2407176503186478,0.2407176503186478,1.0,0.9900842835894893,0.31363393524949246,0.06310141715752027,1,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
117,2.0,1.0,1.0,1.0,0.12430728733721251,0.12430728733721251,6.0,0.991571641051066,0.4316914200235068,0.0006998308742054004,0,0,0.0,0.0006998308742054004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
118,1.0,1.0,1.0,1.0,0.14893322249930727,0.14893322249930727,1.0,0.992563212692117,0.700737258254087,0.06310141715752027,1,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
119,2.0,1.0,1.0,1.0,0.1757065669160432,0.1757065669160432,9.0,0.9910758552305404,0.32394486590447696,0.06310141715752027,0,0,0.0,0.06310141715752027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
120,1.0,1.0,1.0,1.0,0.15586034912718202,0.11052230534774175,1.0,0.9955379276152702,0.4938882359226413,0.03300868956668805,0,0,0.011636927851047323,0.03300868956668805,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
121,3.0,2.0,1.0,1.0,0.27594208922139096,0.27594208922139096,7.0,0.9965294992563213,0.274943904263276,0.10590773896308392,1,0,0.03335919317300233,0.10590773896308392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
