,house_室,house_厅,house_厨,house_卫,architecture_acreage_,within_acreage_,Building_head,decorate_situation,period_int,floor_楼,floor_层,Family_structure,building_types,building_age_,building_structure,Ladder_household_proportion,Equipped_elevator,house_age,Trading_ownership,usage_house,houseing_belog,bargain_price,unit_price,listing_price,bargain_day_num_,adjust_price,take_look,attention,view_count_
786,3.0,1.0,1.0,1.0,60.0,60.0,南,简装,70年,高楼层,6.0,平层,板楼,2000,钢混结构,一梯两户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,119.5,19917,122.0,354.0,0,0,106,354.0
787,2.0,1.0,1.0,1.0,80.0,80.0,南,简装,70年,底楼层,1.0,平层,塔楼,2006,钢混结构,两梯四户,有,暂无数据,商品房,普通住宅,共有,307.0,38375,310.0,153.0,1,0,5,153.0
788,3.0,1.0,1.0,1.0,87.0,70.01,南 北,其他,70年,高楼层,6.0,平层,板楼,2000,钢混结构,一梯两户,暂无数据,暂无数据,商品房,普通住宅,非共有,115.0,13219,120.0,26.0,0,0,9,26.0
789,1.0,1.0,1.0,1.0,40.0,40.0,西北,简装,70年,高楼层,9.0,平层,塔楼,1996,钢混结构,一梯六户,无,暂无数据,商品房,普通住宅,暂无数据,113.8,28445,110.0,213.0,0,0,17,213.0
790,2.0,1.0,1.0,1.0,61.7,61.7,北,简装,70年,高楼层,9.0,暂无数据,塔楼,1995,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,共有,185.0,29984,185.0,1082.0,1,0,0,1082.0
791,1.0,1.0,1.0,1.0,30.48,27.54,东,其他,70年,低楼层,9.0,暂无数据,塔楼,1988,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,非共有,100.0,32809,105.0,78.0,1,0,1,78.0
792,1.0,1.0,0.0,1.0,53.0,53.0,南,毛坯,40年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,六梯二十八户,有,暂无数据,商品房,商住两用,非共有,83.0,15661,85.0,74.0,0,0,28,74.0
793,3.0,2.0,1.0,1.0,95.32,95.32,南,其他,70年,底楼层,1.0,平层,塔楼,2008,钢混结构,三梯八户,有,暂无数据,商品房,普通住宅,暂无数据,469.0,49203,475.0,1082.0,0,0,0,1082.0
794,3.0,1.0,1.0,1.0,73.7,73.7,北,简装,70年,低楼层,9.0,平层,塔楼,2000,钢混结构,一梯五户,无,满两年,商品房,普通住宅,非共有,196.0,26595,205.0,39.0,0,0,2,39.0
795,2.0,1.0,1.0,1.0,72.86,72.86,南 北,其他,70年,高楼层,9.0,平层,塔楼,2006,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,190.0,26078,195.0,262.0,0,0,7,262.0
796,3.0,2.0,1.0,1.0,98.03,81.48,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2002,钢混结构,两梯六户,有,满两年,商品房,普通住宅,共有,336.0,34276,345.0,87.0,0,0,4,87.0
797,2.0,1.0,1.0,1.0,54.1,54.1,东,其他,70年,中楼层,8.0,暂无数据,塔楼,2008,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,非共有,168.0,31054,173.0,206.0,0,0,17,206.0
798,2.0,1.0,1.0,1.0,58.96,58.96,东南,其他,70年,高楼层,6.0,暂无数据,板楼,2000,钢混结构,一梯两户,暂无数据,暂无数据,商品房,普通住宅,共有,80.0,13569,90.0,400.0,0,0,83,400.0
799,2.0,1.0,1.0,1.0,65.68,65.68,西北,其他,70年,底楼层,1.0,平层,塔楼,2002,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,240.0,36541,245.0,172.0,0,0,3,172.0
800,3.0,1.0,1.0,1.0,86.13,86.13,北,其他,70年,底楼层,1.0,平层,塔楼,1999,钢混结构,一梯五户,有,暂无数据,商品房,普通住宅,非共有,403.0,46790,420.0,100.0,0,0,10,100.0
801,2.0,1.0,1.0,1.0,54.0,54.0,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,1996,钢混结构,两梯十五户,有,满五年,商品房,普通住宅,非共有,178.0,32963,178.0,235.0,0,0,8,235.0
802,1.0,1.0,1.0,1.0,38.62,34.25,南,其他,70年,中楼层,9.0,平层,塔楼,1997,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,135.0,34956,138.0,483.0,0,0,11,483.0
803,2.0,1.0,1.0,1.0,63.0,63.0,东,精装,70年,底楼层,1.0,平层,塔楼,2004,钢混结构,一梯四户,有,暂无数据,商品房,普通住宅,非共有,203.0,32223,210.0,1082.0,0,0,0,1082.0
804,2.0,2.0,1.0,1.0,66.0,66.0,南 北,简装,70年,中楼层,8.0,平层,塔楼,2000,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,非共有,210.0,31819,210.0,260.0,1,0,27,260.0
805,1.0,1.0,1.0,1.0,41.33,41.33,南 北,其他,70年,中楼层,5.0,平层,塔楼,1999,钢混结构,一梯十二户,无,暂无数据,商品房,普通住宅,共有,80.0,19357,84.0,1082.0,0,0,109,1082.0
806,2.0,2.0,1.0,1.0,91.0,91.0,东,其他,70年,底楼层,1.0,平层,塔楼,2002,钢混结构,三梯四户,有,暂无数据,商品房,普通住宅,暂无数据,490.0,53847,500.0,3.0,0,0,15,3.0
807,3.0,1.0,1.0,1.0,57.48,57.48,南 北,其他,70年,高楼层,9.0,平层,塔楼,2000,钢混结构,一梯五户,无,暂无数据,商品房,普通住宅,暂无数据,230.0,40014,230.0,140.0,0,0,22,140.0
808,1.0,1.0,0.0,1.0,46.0,36.72,南,其他,70年,底楼层,1.0,平层,塔楼,2014,钢混结构,一梯二十八户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,119.5,25979,120.0,182.0,0,0,45,182.0
809,2.0,2.0,1.0,1.0,83.0,83.0,南,其他,70年,底楼层,1.0,平层,塔楼,2012,钢混结构,一梯三户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,640.0,77109,650.0,148.0,0,0,39,148.0
810,2.0,2.0,1.0,1.0,99.8,99.8,北,其他,70年,底楼层,1.0,平层,塔楼,2000,钢混结构,一梯三户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,246.0,24650,250.0,149.0,0,0,8,149.0
811,2.0,1.0,1.0,1.0,68.2,68.2,南,简装,70年,底楼层,1.0,平层,塔楼,2000,钢混结构,一梯四户,有,暂无数据,商品房,普通住宅,非共有,240.0,35191,245.0,158.0,0,0,7,158.0
812,2.0,2.0,1.0,1.0,90.1,90.1,南 北,其他,70年,中楼层,6.0,平层,板楼,2000,钢混结构,一梯八户,无,暂无数据,商品房,普通住宅,暂无数据,163.6,18158,165.0,332.0,0,0,37,332.0
813,2.0,1.0,1.0,1.0,48.78,48.78,东,其他,70年,中楼层,9.0,平层,塔楼,1997,钢混结构,一梯十户,无,暂无数据,商品房,普通住宅,暂无数据,179.0,36696,179.0,229.0,1,0,32,229.0
814,1.0,0.0,1.0,1.0,32.55,24.88,东,精装,70年,底楼层,1.0,平层,塔楼,2005,钢混结构,两梯十二户,有,暂无数据,商品房,普通住宅,非共有,222.0,68203,230.0,52.0,0,0,6,52.0
815,3.0,2.0,1.0,2.0,104.59,86.31,西北,精装,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,一梯四户,有,满两年,商品房,普通住宅,非共有,300.0,28684,300.0,133.0,1,0,3,133.0
816,3.0,1.0,1.0,1.0,85.72,77.45,南,简装,70年,中楼层,8.0,暂无数据,塔楼,1998,钢混结构,一梯六户,无,暂无数据,商品房,普通住宅,非共有,170.0,19833,170.0,83.0,0,0,2,83.0
817,2.0,1.0,1.0,1.0,42.0,42.0,东,其他,70年,底楼层,1.0,平层,塔楼,1998,钢混结构,一梯六户,无,暂无数据,商品房,普通住宅,暂无数据,110.0,26191,112.0,388.0,0,0,163,388.0
818,1.0,2.0,1.0,1.0,45.3,45.3,南,其他,70年,底楼层,1.0,平层,塔楼,2007,钢混结构,四梯二十四户,有,暂无数据,商品房,普通住宅,暂无数据,345.0,76159,365.0,298.0,0,0,6,298.0
819,1.0,1.0,1.0,1.0,35.62,29.8,南,简装,70年,高楼层,9.0,平层,塔楼,1997,钢混结构,一梯六户,无,暂无数据,商品房,普通住宅,非共有,71.3,20017,71.3,335.0,0,0,47,335.0
820,2.0,2.0,1.0,1.0,62.2,56.0,南 北,简装,70年,低楼层,8.0,暂无数据,塔楼,2000,钢混结构,一梯六户,暂无数据,暂无数据,商品房,普通住宅,共有,202.0,32476,205.0,1082.0,1,0,0,1082.0
821,1.0,1.0,1.0,1.0,58.0,58.0,西南,其他,70年,底楼层,1.0,平层,塔楼,2000,钢混结构,三梯十六户,有,暂无数据,商品房,普通住宅,暂无数据,177.0,30518,185.0,248.0,1,0,59,248.0
822,2.0,1.0,1.0,1.0,79.0,79.0,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,208.0,26330,220.0,1082.0,0,0,0,1082.0
823,2.0,1.0,1.0,1.0,67.9,57.16,东南,简装,70年,底楼层,1.0,平层,塔楼,2004,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,共有,232.0,34168,230.0,286.0,1,0,100,286.0
824,1.0,0.0,0.0,1.0,52.85,52.85,南,其他,40年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,六梯二十五户,有,暂无数据,商品房,商住两用,暂无数据,82.0,15516,90.0,117.0,0,0,1,117.0
825,2.0,2.0,1.0,1.0,70.95,55.77,南,精装,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,一梯四户,有,暂无数据,商品房,普通住宅,非共有,189.0,26639,189.0,360.0,0,0,21,360.0
826,3.0,1.0,1.0,2.0,90.0,90.0,西,精装,70年,底楼层,1.0,平层,塔楼,2011,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,非共有,385.0,42778,400.0,225.0,0,0,3,225.0
827,2.0,1.0,1.0,1.0,68.0,68.0,东北,其他,70年,中楼层,7.0,暂无数据,塔楼,1998,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,203.0,29853,210.0,1082.0,0,0,0,1082.0
828,2.0,2.0,1.0,1.0,95.0,95.0,北,其他,70年,底楼层,1.0,平层,塔楼,2011,钢混结构,两梯四户,有,暂无数据,商品房,普通住宅,暂无数据,225.0,23685,228.0,1082.0,0,0,0,1082.0
829,2.0,1.0,1.0,1.0,63.0,63.0,南,其他,70年,高楼层,9.0,平层,塔楼,2000,钢混结构,一梯两户,无,暂无数据,商品房,普通住宅,暂无数据,163.8,26000,172.0,189.0,1,0,22,189.0
830,2.0,2.0,1.0,1.0,65.0,65.0,南,其他,70年,高楼层,9.0,平层,塔楼,1996,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,205.0,31539,205.0,230.0,1,0,27,230.0
831,1.0,1.0,1.0,1.0,38.4,38.4,东,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯七户,有,暂无数据,商品房,普通住宅,非共有,96.0,25000,98.0,148.0,0,0,34,148.0
832,2.0,1.0,1.0,1.0,56.34,41.68,北,其他,70年,底楼层,1.0,平层,塔楼,2012,钢混结构,三梯七户,有,暂无数据,商品房,普通住宅,共有,205.0,36387,208.0,108.0,0,0,180,108.0
833,2.0,1.0,1.0,1.0,76.08,76.08,南,其他,70年,高楼层,9.0,暂无数据,塔楼,1999,钢混结构,一梯三户,无,暂无数据,商品房,普通住宅,暂无数据,225.0,29575,225.0,359.0,0,0,7,359.0
834,2.0,1.0,1.0,1.0,70.0,70.0,北,简装,70年,底楼层,1.0,平层,塔楼,2000,钢混结构,两梯十二户,有,暂无数据,商品房,普通住宅,暂无数据,186.0,26572,190.0,1082.0,0,0,0,1082.0
835,1.0,1.0,1.0,1.0,65.0,65.0,西,其他,70年,底楼层,1.0,暂无数据,塔楼,2009,钢混结构,三梯十二户,有,暂无数据,商品房,普通住宅,暂无数据,460.0,70770,480.0,57.0,0,0,3,57.0
836,2.0,1.0,1.0,1.0,61.0,61.0,东北,其他,70年,底楼层,1.0,暂无数据,塔楼,2010,钢混结构,三梯十六户,有,暂无数据,商品房,普通住宅,暂无数据,238.0,39017,330.0,1082.0,0,0,0,1082.0
837,2.0,1.0,1.0,1.0,55.14,55.14,东,其他,70年,高楼层,7.0,平层,塔楼,2000,钢混结构,一梯两户,无,暂无数据,商品房,普通住宅,共有,117.5,21310,123.0,62.0,0,0,191,62.0
838,2.0,2.0,1.0,1.0,80.0,80.0,南 北,其他,70年,中楼层,8.0,平层,塔楼,1990,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,240.0,30000,245.0,64.0,0,0,7,64.0
839,1.0,1.0,1.0,1.0,46.73,46.73,北,其他,70年,底楼层,1.0,平层,塔楼,2012,钢混结构,三梯十六户,有,暂无数据,商品房,普通住宅,暂无数据,122.0,26108,122.0,1082.0,1,0,62,1082.0
840,2.0,2.0,1.0,1.0,58.6,58.6,南,其他,70年,中楼层,5.0,暂无数据,板楼,1995,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,191.0,32594,195.0,1082.0,0,0,0,1082.0
841,3.0,2.0,1.0,1.0,75.15,75.15,南 北,其他,70年,低楼层,9.0,暂无数据,塔楼,1998,钢混结构,一梯三户,无,满五年,商品房,普通住宅,非共有,255.0,33933,259.0,126.0,0,0,6,126.0
842,2.0,1.0,1.0,1.0,62.0,62.0,东南,精装,70年,中楼层,9.0,平层,塔楼,2006,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,197.0,31775,206.0,151.0,0,0,58,151.0
843,2.0,1.0,1.0,1.0,68.66,68.66,南 北,其他,70年,中楼层,8.0,暂无数据,塔楼,2000,钢混结构,一梯两户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,142.0,20682,145.0,1082.0,0,0,0,1082.0
844,2.0,1.0,1.0,1.0,68.0,68.0,南,其他,70年,底楼层,1.0,平层,塔楼,2000,钢混结构,三梯十户,有,暂无数据,商品房,普通住宅,暂无数据,280.0,41177,295.0,64.0,0,0,11,64.0
845,1.0,1.0,1.0,1.0,51.7,51.7,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2006,钢混结构,三梯七户,有,暂无数据,商品房,普通住宅,暂无数据,150.0,29014,160.0,1082.0,0,0,0,1082.0
846,2.0,2.0,1.0,1.0,79.0,79.0,北,其他,70年,低楼层,9.0,暂无数据,塔楼,2000,钢混结构,一梯四户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,118.5,15000,120.0,1082.0,0,0,1,1082.0
847,2.0,1.0,1.0,1.0,51.0,51.0,东,简装,70年,高楼层,9.0,暂无数据,塔楼,1998,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,152.0,29804,160.0,81.0,0,0,4,81.0
848,2.0,2.0,1.0,1.0,83.0,83.0,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2012,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,122.0,14699,122.0,112.0,0,0,7,112.0
849,1.0,0.0,0.0,1.0,41.9,41.9,北,精装,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,两梯四户,有,满五年,商品房,普通住宅,暂无数据,325.0,77566,335.2,2140.0,0,0,12,2140.0
850,3.0,2.0,1.0,1.0,90.6,90.6,南 北,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,一梯十二户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,156.0,17219,156.0,1082.0,0,0,19,1082.0
851,3.0,3.0,1.0,2.0,164.0,164.0,南 北,其他,70年,低楼层,7.0,暂无数据,塔楼,1999,钢混结构,一梯两户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,510.0,31098,550.0,32.0,0,0,9,32.0
852,2.0,2.0,1.0,1.0,70.5,58.51,西北,其他,70年,中楼层,9.0,平层,塔楼,1995,钢混结构,一梯八户,有,暂无数据,商品房,普通住宅,非共有,175.0,24823,180.0,766.0,1,0,85,766.0
853,2.0,1.0,1.0,1.0,76.01,76.01,东,简装,70年,底楼层,1.0,平层,塔楼,1999,钢混结构,两梯十二户,有,暂无数据,商品房,普通住宅,暂无数据,235.0,30917,243.0,25.0,0,0,75,25.0
854,3.0,1.0,1.0,1.0,59.2,59.2,南 北,简装,70年,中楼层,7.0,暂无数据,暂无数据,2000,钢混结构,一梯一户,无,暂无数据,商品房,普通住宅,暂无数据,65.0,10980,80.0,179.0,0,0,3,179.0
855,3.0,2.0,1.0,2.0,90.0,90.0,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2011,钢混结构,一梯七户,有,暂无数据,商品房,普通住宅,暂无数据,148.0,16445,153.0,301.0,0,0,7,301.0
856,1.0,1.0,1.0,1.0,59.97,59.97,东南,其他,70年,底楼层,1.0,平层,塔楼,2017,钢混结构,一梯十户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,147.0,24513,151.0,161.0,0,0,76,161.0
857,2.0,2.0,1.0,1.0,68.0,68.0,南,其他,70年,高楼层,8.0,平层,塔楼,1996,钢混结构,一梯三户,无,暂无数据,商品房,普通住宅,暂无数据,137.0,20148,138.0,13.0,0,0,332,13.0
858,2.0,2.0,1.0,1.0,65.34,65.34,北,精装,70年,高楼层,9.0,平层,塔楼,1995,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,167.5,25636,172.0,43.0,0,0,92,43.0
859,2.0,1.0,1.0,1.0,66.0,66.0,西北,简装,70年,中楼层,9.0,平层,塔楼,1995,钢混结构,一梯八户,有,暂无数据,商品房,普通住宅,暂无数据,175.0,26516,180.0,69.0,0,0,45,69.0
860,2.0,1.0,1.0,1.0,53.0,53.0,南,其他,70年,中楼层,9.0,平层,塔楼,1998,钢混结构,一梯八户,无,暂无数据,商品房,普通住宅,共有,147.3,27793,148.0,10.0,0,0,25,10.0
861,2.0,1.0,1.0,1.0,80.08,71.59,北,其他,70年,中楼层,6.0,暂无数据,塔楼,1998,钢混结构,一梯两户,无,暂无数据,商品房,普通住宅,暂无数据,336.8,42058,360.0,167.0,0,0,24,167.0
862,2.0,2.0,1.0,1.0,77.23,77.23,北,精装,70年,底楼层,1.0,平层,塔楼,2000,钢混结构,一梯四户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,218.0,28228,222.0,133.0,0,0,14,133.0
863,2.0,1.0,1.0,1.0,62.3,56.0,北,其他,70年,高楼层,9.0,平层,塔楼,1999,钢混结构,一梯八户,有,暂无数据,商品房,普通住宅,暂无数据,225.0,36116,238.0,14.0,0,0,54,14.0
864,2.0,1.0,1.0,1.0,53.41,39.78,西南,其他,70年,底楼层,1.0,暂无数据,塔楼,2000,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,346.0,64782,358.0,117.0,0,0,6,117.0
865,1.0,1.0,1.0,1.0,49.0,49.0,西,简装,70年,底楼层,1.0,复式,塔楼,2002,钢混结构,两梯十四户,有,暂无数据,商品房,普通住宅,暂无数据,115.0,23470,115.0,32.0,0,0,37,32.0
866,1.0,1.0,1.0,1.0,30.06,26.0,西,其他,70年,低楼层,9.0,平层,塔楼,1998,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,73.8,24551,76.0,151.0,0,0,125,151.0
867,1.0,1.0,1.0,1.0,44.0,44.0,西,其他,70年,底楼层,1.0,平层,塔楼,1997,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,127.0,28864,130.0,121.0,0,0,78,121.0
868,2.0,1.0,1.0,1.0,62.7,50.5,东北,其他,70年,低楼层,8.0,平层,塔楼,2000,钢混结构,一梯两户,无,暂无数据,商品房,普通住宅,非共有,137.0,21851,140.0,41.0,0,0,415,41.0
869,2.0,1.0,1.0,1.0,62.5,62.5,东北,其他,70年,高楼层,9.0,平层,塔楼,2000,钢混结构,一梯五户,无,暂无数据,商品房,普通住宅,暂无数据,150.0,24000,160.0,37.0,0,0,31,37.0
870,2.0,1.0,1.0,1.0,59.35,59.35,南 北,其他,70年,中楼层,9.0,暂无数据,塔楼,2009,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,163.0,27465,165.0,201.0,0,0,13,201.0
871,2.0,2.0,1.0,1.0,78.0,62.38,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2007,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,270.0,34616,300.0,1433.0,1,0,8,1433.0
872,3.0,2.0,1.0,1.0,79.45,79.45,东 西,其他,70年,高楼层,7.0,暂无数据,塔楼,1993,钢混结构,一梯三户,无,满五年,商品房,普通住宅,暂无数据,385.0,48459,385.0,95.0,0,0,1,95.0
873,1.0,1.0,1.0,1.0,50.32,45.47,南 北,其他,70年,高楼层,6.0,暂无数据,塔楼,1985,钢混结构,一梯四户,无,满五年,商品房,普通住宅,暂无数据,245.0,48689,250.0,638.0,1,0,3,638.0
874,3.0,2.0,1.0,1.0,98.0,98.0,东南,其他,70年,底楼层,1.0,暂无数据,塔楼,2012,钢混结构,两梯五户,有,暂无数据,商品房,普通住宅,暂无数据,300.0,30613,550.0,92.0,0,0,1,92.0
875,2.0,2.0,1.0,1.0,65.0,65.0,南,精装,70年,底楼层,1.0,暂无数据,塔楼,2002,钢混结构,一梯六户,有,满五年,商品房,普通住宅,暂无数据,200.0,30770,210.0,2936.0,1,0,16,2936.0
876,2.0,2.0,1.0,1.0,71.9,62.41,南,简装,70年,中楼层,7.0,暂无数据,塔楼,2000,钢混结构,一梯两户,无,满两年,商品房,普通住宅,暂无数据,126.0,17525,125.0,8.0,0,0,0,8.0
877,2.0,1.0,1.0,1.0,75.94,75.94,南 北,其他,70年,底楼层,1.0,暂无数据,塔楼,2008,钢混结构,两梯七户,有,暂无数据,商品房,普通住宅,暂无数据,290.0,38189,300.0,4049.0,1,0,69,4049.0
878,2.0,1.0,1.0,1.0,52.22,52.22,东,其他,70年,低楼层,9.0,暂无数据,塔楼,2001,钢混结构,一梯八户,有,暂无数据,商品房,普通住宅,暂无数据,175.0,33513,185.0,3583.0,0,0,112,3583.0
879,1.0,1.0,0.0,1.0,46.7,46.7,东,简装,70年,高楼层,9.0,暂无数据,塔楼,2000,钢混结构,一梯三户,无,暂无数据,商品房,普通住宅,暂无数据,120.0,25696,70.0,76.0,0,0,0,76.0
880,2.0,1.0,1.0,1.0,57.18,57.18,南,其他,70年,高楼层,6.0,暂无数据,板楼,1990,钢混结构,一梯两户,无,暂无数据,商品房,普通住宅,暂无数据,175.0,30606,185.0,680.0,1,0,12,680.0
881,2.0,2.0,1.0,1.0,67.54,67.54,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2005,钢混结构,两梯六户,有,满五年,商品房,普通住宅,暂无数据,249.5,36942,260.0,31.0,0,0,3,31.0
882,1.0,0.0,0.0,1.0,18.0,18.0,东,其他,70年,高楼层,9.0,暂无数据,塔楼,2000,钢混结构,一梯六户,无,满五年,商品房,普通住宅,暂无数据,60.0,33334,70.0,47.0,0,0,1,47.0
883,2.0,2.0,1.0,1.0,75.59,61.86,南,简装,70年,底楼层,1.0,暂无数据,塔楼,2006,钢混结构,三梯八户,有,满五年,商品房,普通住宅,暂无数据,389.0,51462,400.0,11197.0,1,0,112,11197.0
884,3.0,2.0,1.0,1.0,85.59,85.59,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2014,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,339.0,39608,350.0,1076.0,0,0,22,1076.0
885,2.0,1.0,0.0,1.0,80.0,69.0,北,其他,70年,底楼层,1.0,暂无数据,塔楼,2012,钢混结构,两梯八户,有,暂无数据,商品房,普通住宅,暂无数据,115.0,14375,118.0,367.0,0,0,16,367.0
886,2.0,1.0,1.0,1.0,51.6,51.6,南,其他,70年,高楼层,8.0,平层,塔楼,2000,未知结构,一梯四户,暂无数据,暂无数据,商品房,普通住宅,非共有,186.0,36047,190.0,32.0,0,0,1,32.0
887,2.0,1.0,1.0,1.0,53.13,53.13,南 北,其他,70年,低楼层,9.0,平层,塔楼,2005,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,168.0,31621,168.0,409.0,0,0,64,409.0
888,2.0,1.0,1.0,1.0,79.89,79.89,北,其他,70年,底楼层,1.0,平层,塔楼,2012,钢混结构,两梯六户,有,暂无数据,商品房,普通住宅,暂无数据,118.0,14771,118.0,207.0,0,0,54,207.0
889,4.0,1.0,1.0,1.0,71.95,71.95,南,其他,70年,高楼层,9.0,暂无数据,塔楼,1986,钢混结构,一梯六户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,304.0,42252,309.0,3252.0,1,0,36,3252.0
890,2.0,1.0,1.0,1.0,63.0,63.0,西南,其他,70年,中楼层,9.0,暂无数据,塔楼,1998,钢混结构,一梯五户,无,暂无数据,商品房,普通住宅,暂无数据,220.0,34921,235.0,56.0,0,0,6,56.0
891,1.0,0.0,1.0,1.0,51.0,51.0,西,其他,50年,底楼层,1.0,平层,塔楼,2005,钢混结构,三梯三十五户,有,暂无数据,商品房,商住两用,暂无数据,162.0,31765,175.0,1.0,0,0,27,1.0
892,2.0,2.0,1.0,1.0,49.11,49.11,南 北,其他,70年,高楼层,9.0,暂无数据,塔楼,2000,钢混结构,一梯八户,无,暂无数据,商品房,普通住宅,暂无数据,124.5,25352,130.0,6328.0,0,0,245,6328.0
893,2.0,1.0,1.0,1.0,50.6,50.6,南,其他,70年,高楼层,6.0,暂无数据,塔楼,2000,钢混结构,一梯六户,无,暂无数据,商品房,普通住宅,暂无数据,116.8,23084,119.0,157.0,0,0,19,157.0
894,2.0,1.0,1.0,1.0,45.74,45.74,西南,其他,70年,低楼层,8.0,暂无数据,塔楼,2000,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,132.0,28859,135.0,158.0,0,0,1,158.0
895,3.0,2.0,1.0,2.0,130.0,130.0,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2004,钢混结构,两梯四户,有,暂无数据,商品房,普通住宅,暂无数据,983.0,75616,1000.0,359.0,0,0,14,359.0
896,3.0,2.0,1.0,2.0,118.34,118.34,东北,其他,70年,底楼层,1.0,暂无数据,塔楼,2010,钢混结构,三梯四户,有,暂无数据,商品房,普通住宅,暂无数据,409.0,34562,430.0,1819.0,1,0,24,1819.0
897,4.0,2.0,1.0,2.0,170.0,170.0,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2010,钢混结构,一梯八户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,79.0,4648,170.0,3591.0,1,0,28,3591.0
898,1.0,1.0,1.0,1.0,30.0,30.0,南,简装,70年,中楼层,8.0,暂无数据,塔楼,1999,钢混结构,一梯二十五户,有,暂无数据,商品房,普通住宅,暂无数据,74.0,24667,75.0,29.0,0,0,1,29.0
899,2.0,1.0,1.0,1.0,57.77,57.77,西南,简装,70年,底楼层,1.0,暂无数据,塔楼,2002,钢混结构,一梯五户,有,暂无数据,商品房,普通住宅,暂无数据,280.0,48469,285.0,597.0,0,0,11,597.0
900,1.0,1.0,1.0,1.0,39.0,39.0,南 北,其他,70年,低楼层,7.0,暂无数据,塔楼,2008,钢混结构,一梯两户,无,暂无数据,商品房,普通住宅,暂无数据,132.0,33847,130.0,2504.0,1,0,21,2504.0
901,3.0,2.0,1.0,1.0,61.36,61.0,西北,其他,70年,中楼层,8.0,暂无数据,塔楼,2008,钢混结构,一梯四户,无,暂无数据,商品房,普通住宅,暂无数据,192.0,31291,198.0,1.0,0,0,0,1.0
902,4.0,2.0,1.0,2.0,170.0,170.0,南,其他,70年,底楼层,1.0,暂无数据,塔楼,2010,钢混结构,一梯八户,暂无数据,暂无数据,商品房,普通住宅,暂无数据,79.0,4648,170.0,3280.0,1,0,22,3280.0
